8	8	8	8	0.34694223276300185	0.1721153038070426	1.464821375527116e-14
16	16	16	16	0.9985981593222405	0.9725173621416275	2.477747184196161e-13
24	24	24	24	2.9023724543355027	2.8351107465135357	9.235962357520249e-13
32	32	32	32	5.280476996213037	5.201682673228034	3.3261901167697472e-12
40	40	40	40	8.444942930659101	8.170299684039191	6.510991198991339e-12
48	48	48	48	12.098788392637365	11.72736671880385	1.905603025057368e-11
56	56	56	56	14.352109510675247	13.610214480847848	2.9889045845547994e-11
64	64	64	64	17.210366504177127	16.551846063992677	5.493227534513244e-11
72	72	72	72	20.129867328227807	19.55073659398939	8.028319458649607e-11
80	80	80	80	21.73820744703435	20.91225633851715	1.121890377916081e-10
88	88	88	88	23.95395309190928	23.198059657035873	1.5672892352841165e-10
96	96	96	96	26.547123953551175	25.622241529105125	2.1645209607440508e-10
104	104	104	104	27.228834586011157	26.302917638530833	3.208029038076144e-10
112	112	112	112	28.964750874914316	27.946530872056016	4.304514574396028e-10
120	120	120	120	31.10655073716045	29.930888746470824	5.036728776722675e-10
128	128	128	128	31.28338349201377	30.15564910111188	7.027234223001658e-10
136	136	136	136	31.422382671480143	29.940647326808687	9.64825999355571e-10
144	144	144	144	32.79940464257959	31.146989334237357	1.1093867100161685e-9
152	152	152	152	32.57525555163905	31.25823499698482	1.4054468446003316e-9
160	160	160	160	33.63683956598951	32.5242631717906	1.6401757956023062e-9
168	168	168	168	35.1658548795298	33.73224464533754	2.2768051381697814e-9
176	176	176	176	35.064670025132216	33.67663664554069	2.661688105476479e-9
184	184	184	184	35.64574577352563	33.2010904468647	2.9381898846765893e-9
192	192	192	192	36.87144150186562	34.883455478287445	3.6703149719243976e-9
200	200	200	200	36.932395250493975	35.348413850392255	3.993486738541142e-9
208	208	208	208	37.79721442852102	36.10917524697649	4.530485887613624e-9
216	216	216	216	38.685713243768994	36.86541595561969	6.1435973280848755e-9
224	224	224	224	37.9923335384033	36.52036057581003	6.503647995862841e-9
232	232	232	232	38.72794658115019	37.26072458557066	7.629423578181744e-9
240	240	240	240	39.339559820376664	37.84178116971727	8.021683048900318e-9
248	248	248	248	39.308137249975196	35.252219443043295	9.005460704590061e-9
256	256	256	256	37.72990641857798	37.7964611189992	1.0259089915486186e-8
264	264	264	264	38.09882953176612	36.954085416339254	1.3500162413645744e-8
272	272	272	272	37.954019270620904	35.03312354118584	1.4642437625238788e-8
280	280	280	280	38.78450368971337	35.51103734547231	1.8042497118990285e-8
288	288	288	288	39.469733320115004	36.36045262065166	1.7949113503292234e-8
296	296	296	296	39.29773818187053	36.25051726626222	1.936277643432076e-8
304	304	304	304	39.69378055327927	36.72022951398193	2.1365938423692548e-8
312	312	312	312	40.409718265305415	37.467239033802	2.352626636450948e-8
320	320	320	320	40.00280781426919	37.05674370423815	2.6013550045251947e-8
328	328	328	328	40.555626492281085	37.69398299166674	3.192243132844247e-8
336	336	336	336	41.01991760451302	38.228957689758154	3.472846810144201e-8
344	344	344	344	40.80384025917138	38.05017855482061	3.968516190911212e-8
352	352	352	352	41.30541106922724	38.594876739052	4.084834321554782e-8
360	360	360	360	41.788290930912645	39.07038673871219	4.518354446908968e-8
368	368	368	368	41.51692288788018	38.83044513448079	4.833241149412336e-8
376	376	376	376	41.972095784955826	39.27717562773803	5.087655910723418e-8
384	384	384	384	42.35038007232902	39.58457628404256	5.299749190330565e-8
392	392	392	392	42.239214627561665	39.54429871177691	6.108510617839763e-8
400	400	400	400	42.45978138188344	39.86502574330754	5.866593028613784e-8
408	408	408	408	42.989898683002465	40.27661140619832	6.433376542101483e-8
416	416	416	416	42.764599936320565	40.23605547322624	7.761331889778625e-8
424	424	424	424	43.060496801322124	40.63822871225238	8.44324944824366e-8
432	432	432	432	43.461656292478	41.01829315680173	9.267010611747018e-8
440	440	440	440	43.4041845263807	40.76997454867908	9.449597394910862e-8
448	448	448	448	43.51210423889718	41.088091451278615	1.0641150073858844e-7
456	456	456	456	44.090372908215365	41.50819788389598	1.1375486701257662e-7
464	464	464	464	43.82571554292468	41.30394693686809	1.2505758472667264e-7
472	472	472	472	44.096126274031256	41.619960663427904	1.2475899321572734e-7
480	480	480	480	44.368712619488996	41.955976612593226	1.3448181884104707e-7
488	488	488	488	44.1925108026867	41.78268713994609	1.3869203749086976e-7
496	496	496	496	44.38176543673274	41.941949292505925	1.4204119609235996e-7
504	504	504	504	44.751500728648196	42.24329942625904	1.5389947036702023e-7
512	512	512	512	41.87559412121851	41.050358267698776	1.8127327283328525e-7
520	520	520	520	42.80712612854179	41.10057031104361	2.01596382892116e-7
528	528	528	528	43.10159277534637	41.497447779830985	2.140583702975695e-7
536	536	536	536	43.07178530377031	41.49515187978718	2.319124115893432e-7
544	544	544	544	43.20486621459085	41.451519641422834	2.406923870913275e-7
552	552	552	552	43.634757263796494	41.85754125660889	2.473954601026739e-7
560	560	560	560	43.29557005992106	41.689738148914	2.625536925818534e-7
568	568	568	568	43.51084616583684	42.063745073876504	2.791545234951963e-7
576	576	576	576	43.81007014144346	42.31854539850008	3.019783828110032e-7
584	584	584	584	43.54734001381456	41.99278744336267	2.98203613032309e-7
592	592	592	592	43.6324934543275	42.19238832714478	3.0322238320038767e-7
600	600	600	600	43.95623403947362	42.52933367264916	3.1566752431483943e-7
608	608	608	608	43.73782027530677	42.477820337466596	3.3632481171412804e-7
616	616	616	616	43.91756338346981	42.506211111366206	3.3515192751415025e-7
624	624	624	624	44.31634147899596	42.64122251546239	3.558871034865111e-7
632	632	632	632	44.16474145569446	42.560471726735294	3.714564648504522e-7
